code,name,district_code
5432.0,Palasamudram,554
0.0,KARNATAKA,0
0.0,Belgaum,555
5433.0,Chikodi,555
5434.0,Athni,555
5435.0,Raybag ,555
5436.0,Gokak,555
5437.0,Hukeri,555
5438.0,Belgaum,555
5439.0,Khanapur,555
5440.0,Sampgaon,555
5441.0,Parasgad,555
5442.0,Ramdurg,555
0.0,Bagalkot ,556
5443.0,Jamkhandi,556
5444.0,Bilgi,556
5445.0,Mudhol,556
5446.0,Badami,556
5447.0,Bagalkot,556
5448.0,Hungund,556
0.0,Bijapur,557
5449.0,Bijapur,557
5450.0,Indi,557
5451.0,Sindgi,557
5452.0,Basavana Bagevadi,557
5453.0,Muddebihal,557
0.0,Bidar,558
5454.0,Basavakalyan ,558
5455.0,Bhalki ,558
5456.0,Aurad ,558
5457.0,Bidar ,558
5458.0,Homnabad ,558
0.0,Raichur,559
5459.0,Lingsugur ,559
5460.0,Devadurga ,559
5461.0,Raichur ,559
5462.0,Manvi ,559
5463.0,Sindhnur ,559
0.0,Koppal,560
5464.0,Yelbarga ,560
5465.0,Kushtagi ,560
5466.0,Gangawati ,560
5467.0,Koppal ,560
0.0,Gadag,561
5468.0,Nargund ,561
5469.0,Ron ,561
5470.0,Gadag,561
5471.0,Shirhatti ,561
5472.0,Mundargi ,561
0.0,Dharwad,562
5473.0,Dharwad,562
5474.0,Navalgund ,562
5475.0,Hubli,562
5476.0,Kalghatgi ,562
5477.0,Kundgol ,562
0.0,Uttara Kannada,563
5478.0,Karwar ,563
5479.0,Supa,563
5480.0,Haliyal ,563
5481.0,Yellapur ,563
5482.0,Mundgod ,563
5483.0,Sirsi ,563
5484.0,Ankola ,563
5485.0,Kumta ,563
5486.0,Siddapur ,563
5487.0,Honavar ,563
5488.0,Bhatkal ,563
0.0,Haveri,564
5489.0,Shiggaon ,564
5490.0,Savanur ,564
5491.0,Hangal ,564
5492.0,Haveri ,564
5493.0,Byadgi ,564
5494.0,Hirekerur ,564
5495.0,Ranibennur ,564
0.0,Bellary,565
5496.0,Hadagalli,565
5497.0,Hagaribommanahalli,565
5498.0,Hospet ,565
5499.0,Siruguppa ,565
5500.0,Bellary ,565
5501.0,Sandur ,565
5502.0,Kudligi ,565
0.0,Chitradurga,566
5503.0,Molakalmuru ,566
5504.0,Challakere ,566
5505.0,Chitradurga ,566
5506.0,Holalkere ,566
5507.0,Hosdurga ,566
5508.0,Hiriyur ,566
0.0,Davanagere,567
5509.0,Harihar ,567
5510.0,Harapanahalli ,567
5511.0,Jagalur ,567
5512.0,Davanagere ,567
5513.0,Honnali ,567
5514.0,Channagiri ,567
0.0,Shimoga,568
5515.0,Sagar ,568
5516.0,Sorab ,568
5517.0,Shikarpur,568
5518.0,Hosanagara ,568
5519.0,Tirthahalli,568
5520.0,Shimoga ,568
5521.0,Bhadravati ,568
0.0,Udupi,569
5522.0,Kundapura ,569
5523.0,Udupi,569
5524.0,Karkal ,569
0.0,Chikmagalur,570
5525.0,Sringeri ,570
5526.0,Koppa ,570
5527.0,Narasimharajapura ,570
5528.0,Tarikere ,570
5529.0,Kadur ,570
5530.0,Chikmagalur ,570
5531.0,Mudigere ,570
0.0,Tumkur,571
5532.0,Chiknayakanhalli ,571
5533.0,Sira ,571
5534.0,Pavagada ,571
5535.0,Madhugiri ,571
5536.0,Koratagere ,571
5537.0,Tumkur ,571
5538.0,Gubbi ,571
5539.0,Tiptur ,571
5540.0,Turuvekere ,571
5541.0,Kunigal ,571
0.0,Bangalore,572
5542.0,Bangalore North,572
5543.0,Bangalore South,572
5544.0,Bangalore East,572
5545.0,Anekal,572
0.0,Mandya,573
5546.0,Krishnarajpet ,573
5547.0,Nagamangala ,573
5548.0,Pandavapura ,573
5549.0,Shrirangapattana ,573
5550.0,Mandya ,573
5551.0,Maddur ,573
5552.0,Malavalli ,573
0.0,Hassan,574
5553.0,Sakleshpur ,574
5554.0,Belur ,574
5555.0,Arsikere ,574
5556.0,Hassan ,574
5557.0,Alur ,574
5558.0,Arkalgud ,574
5559.0,Hole Narsipur ,574
5560.0,Channarayapatna,574
0.0,Dakshina Kannada,575
5561.0,Mangalore,575
5562.0,Bantval ,575
5563.0,Beltangadi ,575
5564.0,Puttur,575
5565.0,Sulya ,575
0.0,Kodagu,576
5566.0,Madikeri ,576
5567.0,Somvarpet ,576
5568.0,Virajpet ,576
0.0,Mysore,577
5569.0,Piriyapatna ,577
5570.0,Hunsur ,577
5571.0,Krishnarajanagara ,577
5572.0,Mysore ,577
5573.0,Heggadadevankote ,577
5574.0,Nanjangud ,577
5575.0,Tirumakudal - Narsipur ,577
0.0,Chamarajanagar,578
5576.0,Gundlupet ,578
5577.0,Chamarajanagar ,578
5578.0,Yelandur ,578
5579.0,Kollegal ,578
0.0,Gulbarga,579
5580.0,Aland ,579
5581.0,Afzalpur ,579
5582.0,Gulbarga ,579
5583.0,Chincholi ,579
5584.0,Sedam ,579
5585.0,Chitapur ,579
5586.0,Jevargi ,579
0.0,Yadgir,580
5587.0,Shorapur ,580
5588.0,Shahpur,580
5589.0,Yadgir ,580
0.0,Kolar,581
5590.0,Srinivaspur ,581
5591.0,Kolar ,581
5592.0,Malur ,581
5593.0,Bangarapet ,581
5594.0,Mulbagal ,581
0.0,Chikkaballapura,582
5595.0,Gauribidanur ,582
5596.0,Chikkaballapura,582
5597.0,Gudibanda ,582
5598.0,Bagepalli ,582
5599.0,Sidlaghatta ,582
5600.0,Chintamani ,582
0.0,Bangalore Rural,583
5601.0,Nelamangala ,583
5602.0,Dod Ballapur ,583
5603.0,Devanahalli ,583
5604.0,Hosakote ,583
0.0,Ramanagara,584
5605.0,Magadi ,584
5606.0,Ramanagara,584
5607.0,Channapatna ,584
5608.0,Kanakapura ,584
99999.0,Area not under any Sub-district,556
99999.0,Area not under any Sub-district,562
99999.0,Area not under any Sub-district,563
99999.0,Area not under any Sub-district,572
0.0,GOA,0
0.0,North Goa,585
5609.0,Pernem,585
5610.0,Bardez,585
5611.0,Tiswadi,585
5612.0,Bicholim,585
5613.0,Satari,585
5614.0,Ponda,585
0.0,South Goa,586
5615.0,Mormugao,586
5616.0,Salcete,586
5617.0,Quepem,586
5618.0,Sanguem,586
5619.0,Canacona,586
0.0,LAKSHADWEEP,0
0.0,Lakshadweep,587
5620.0,Amini,587
5621.0,Bitra,587
5622.0,Chetlat,587
5623.0,Kiltan,587
5624.0,Kadmat,587
5625.0,Kavaratti,587
5626.0,Agatti,587
5627.0,Andrott ,587
5628.0,Kalpeni,587
5629.0,Minicoy,587
0.0,KERALA,0
0.0,Kasaragod,588
5630.0,Kasaragod,588
5631.0,Hosdurg,588
0.0,Kannur,589
5632.0,Taliparamba ,589
5633.0,Kannur,589
5634.0,Thalassery,589
0.0,Wayanad,590
5635.0,Mananthavady,590
5636.0,Sulthanbathery,590
5637.0,Vythiri,590
0.0,Kozhikode,591
5638.0,Vadakara,591
5639.0,Quilandy,591
5640.0,Kozhikode,591
0.0,Malappuram,592
5641.0,Ernad,592
5642.0,Nilambur,592
5643.0,Perinthalmanna,592
5644.0,Tirur,592
5645.0,Tirurangadi,592
5646.0,Ponnani,592
0.0,Palakkad,593
5647.0,Ottappalam,593
5648.0,Mannarkad,593
5649.0,Palakkad,593
5650.0,Chittur,593
5651.0,Alathur,593
0.0,Thrissur,594
5652.0,Talappilly,594
5653.0,Chavakkad,594
5654.0,Thrissur,594
5655.0,Kodungallur,594
5656.0,Mukundapuram,594
0.0,Ernakulam,595
5657.0,Kunnathunad,595
5658.0,Aluva,595
5659.0,Paravur,595
5660.0,Kochi,595
5661.0,Kanayannur,595
5662.0,Muvattupuzha,595
5663.0,Kothamangalam,595
0.0,Idukki ,596
5664.0,Devikulam,596
5665.0,Udumbanchola,596
5666.0,Thodupuzha,596
5667.0,Peerumade,596
0.0,Kottayam,597
5668.0,Meenachil,597
5669.0,Vaikom,597
5670.0,Kottayam,597
5671.0,Changanassery,597
5672.0,Kanjirappally,597
0.0,Alappuzha,598
5673.0,Cherthala,598
5674.0,Ambalappuzha,598
5675.0,Kuttanad,598
5676.0,Karthikappally,598
5677.0,Chengannur,598
5678.0,Mavelikkara,598
0.0,Pathanamthitta,599
5679.0,Thiruvalla,599
5680.0,Mallappally,599
5681.0,Ranni,599
5682.0,Kozhenchery,599
5683.0,Adoor,599
0.0,Kollam,600
5684.0,Karunagappally ,600
5685.0,Kunnathur,600
5686.0,Pathanapuram,600
5687.0,Kottarakkara,600
5688.0,Kollam,600
0.0,Thiruvananthapuram,601
5689.0,Chirayinkeezhu,601
5690.0,Nedumangad,601
5691.0,Thiruvananthapuram,601
5692.0,Neyyattinkara,601
0.0,TAMIL NADU,0
0.0,Thiruvallur,602
5693.0,Gummidipoondi,602
5694.0,Ponneri,602
5695.0,Uthukkottai,602
5696.0,Tiruttani,602
5697.0,Pallipattu,602
5698.0,Thiruvallur,602
5699.0,Poonamallee,602
5700.0,Ambattur,602
5701.0,Mathavaram,602
0.0,Chennai,603
0.0,Kancheepuram,604
5702.0,Sriperumbudur,604
5703.0,Tambaram,604
5704.0,Alandur ,604
5705.0,Sholinganallur ,604
5706.0,Chengalpattu,604
5707.0,Kancheepuram,604
5708.0,Uthiramerur,604
5709.0,Tirukalukundram,604
5710.0,Maduranthakam,604
5711.0,Cheyyur,604
0.0,Vellore,605
5712.0,Gudiyatham,605
5713.0,Katpadi,605
5714.0,Wallajah,605
5715.0,Arakonam,605
5716.0,Arcot,605
5717.0,Vellore,605
5718.0,Vaniyambadi,605
5719.0,Ambur,605
5720.0,Tirupathur,605
0.0,Tiruvannamalai,606
5721.0,Arani,606
5722.0,Cheyyar,606
5723.0,Vandavasi,606
5724.0,Polur,606
5725.0,Chengam,606
5726.0,Thandrampet,606
5727.0,Tiruvannamalai,606
0.0,Viluppuram,607
5728.0,Gingee,607
5729.0,Tindivanam,607
5730.0,Vanur,607
5731.0,Viluppuram,607
5732.0,Tirukkoyilur,607
5733.0,Sankarapuram,607
5734.0,Kallakkurichi,607
5735.0,Ulundurpettai,607
0.0,Salem,608
5736.0,Mettur,608
5737.0,Omalur,608
5738.0,Edappadi,608
5739.0,Sankari,608
5740.0,Salem,608
5741.0,Yercaud,608
5742.0,Vazhapadi,608
5743.0,Attur,608
5744.0,Gangavalli,608
0.0,Namakkal   ,609
5745.0,Tiruchengode,609
5746.0,Rasipuram,609
5747.0,Namakkal,609
5748.0,Paramathi-Velur,609
0.0,Erode,610
5749.0,Sathyamangalam,610
5750.0,Bhavani,610
5751.0,Gobichettipalayam,610
5752.0,Perundurai,610
5753.0,Erode,610
0.0,The Nilgiris,611
5754.0,Panthalur,611
5755.0,Gudalur,611
5756.0,Udhagamandalam,611
5757.0,Kotagiri,611
5758.0,Coonoor,611
5759.0,Kundah,611
0.0,Dindigul,612
5760.0,Palani,612
5761.0,Oddanchatram,612
5762.0,Vedasandur,612
5763.0,Natham,612
5764.0,Dindigul,612
5765.0,Attur,612
5766.0,Kodaikanal,612
5767.0,Nilakkottai,612
0.0,Karur ,613
5768.0,Aravakurichi,613
5769.0,Karur,613
5770.0,Krishnarayapuram,613
5771.0,Kulithalai,613
5772.0,Kadavur,613
0.0,Tiruchirappalli,614
5773.0,Thottiyam,614
5774.0,Musiri,614
5775.0,Thuraiyur,614
5776.0,Manachanallur,614
5777.0,Lalgudi,614
5778.0,Srirangam,614
5779.0,Tiruchirappalli,614
5780.0,Thiruverumbur,614
5781.0,Manapparai,614
0.0,Perambalur  ,615
5782.0,Veppanthattai,615
5783.0,Perambalur,615
5784.0,Kunnam,615
0.0,Ariyalur  ,616
5785.0,Sendurai,616
5786.0,Udayarpalayam,616
5787.0,Ariyalur,616
0.0,Cuddalore,617
5788.0,Panruti,617
5789.0,Cuddalore,617
5790.0,Kurinjipadi ,617
5791.0,Chidambaram,617
5792.0,Kattumannarkoil,617
5793.0,Virudhachalam,617
5794.0,Tittakudi,617
0.0,Nagapattinam  ,618
5795.0,Sirkali,618
5796.0,Mayiladuthurai,618
5797.0,Kuthalam,618
5798.0,Tharangambadi,618
5799.0,Nagapattinam,618
5800.0,Kilvelur,618
5801.0,Thirukkuvalai,618
5802.0,Vedaranyam,618
0.0,Thiruvarur,619
5803.0,Valangaiman,619
5804.0,Kodavasal,619
5805.0,Nannilam,619
5806.0,Thiruvarur,619
5807.0,Needamangalam,619
5808.0,Mannargudi,619
5809.0,Thiruthuraipoondi,619
0.0,Thanjavur,620
5810.0,Thiruvidaimarudur,620
5811.0,Kumbakonam,620
5812.0,Papanasam,620
5813.0,Thiruvaiyaru,620
5814.0,Thanjavur,620
5815.0,Orathanadu,620
5816.0,Pattukkottai,620
5817.0,Peravurani,620
0.0,Pudukkottai,621
5818.0,Iluppur,621
5819.0,Kulathur,621
5820.0,Gandarvakkottai,621
5821.0,Pudukkottai,621
5822.0,Thirumayam,621
5823.0,Ponnamaravathi,621
5824.0,Alangudi,621
5825.0,Karambakudi,621
5826.0,Aranthangi,621
5827.0,Manamelkudi,621
5828.0,Avudayarkoil,621
0.0,Sivaganga,622
5829.0,Tirupathur,622
5830.0,Karaikkudi,622
5831.0,Devakottai,622
5832.0,Sivaganga,622
5833.0,Manamadurai,622
5834.0,Ilayangudi,622
0.0,Madurai,623
5835.0,Melur,623
5836.0,Madurai North,623
5837.0,Vadipatti,623
5838.0,Usilampatti,623
5839.0,Peraiyur,623
5840.0,Thirumangalam,623
5841.0,Madurai South,623
0.0,Theni  ,624
5842.0,Bodinayakanur,624
5843.0,Periyakulam,624
5844.0,Theni ,624
5845.0,Uthamapalayam,624
5846.0,Andipatti,624
0.0,Virudhunagar,625
5847.0,Rajapalayam,625
5848.0,Srivilliputhur,625
5849.0,Sivakasi,625
5850.0,Virudhunagar,625
5851.0,Kariapatti,625
5852.0,Tiruchuli,625
5853.0,Aruppukkottai,625
5854.0,Sattur,625
0.0,Ramanathapuram,626
5855.0,Tiruvadanai,626
5856.0,Paramakudi,626
5857.0,Mudukulathur,626
5858.0,Kamuthi,626
5859.0,Kadaladi,626
5860.0,Ramanathapuram,626
5861.0,Rameswaram,626
0.0,Thoothukkudi,627
5862.0,Kovilpatti,627
5863.0,Ettayapuram,627
5864.0,Vilathikulam,627
5865.0,Ottapidaram,627
5866.0,Thoothukkudi,627
5867.0,Srivaikuntam,627
5868.0,Tiruchendur,627
5869.0,Sathankulam,627
0.0,Tirunelveli ,628
5870.0,Sivagiri,628
5871.0,Sankarankoil,628
5872.0,Veerakeralamputhur,628
5873.0,Tenkasi,628
5874.0,Shenkottai,628
5875.0,Alangulam,628
5876.0,Tirunelveli,628
5877.0,Palayamkottai,628
5878.0,Ambasamudram,628
5879.0,Nanguneri,628
5880.0,Radhapuram,628
0.0,Kanniyakumari,629
5881.0,Vilavancode,629
5882.0,Kalkulam,629
5883.0,Thovala,629
5884.0,Agastheeswaram,629
0.0,Dharmapuri,630
5885.0,Palakkodu,630
5886.0,Harur,630
5887.0,Pappireddipatti,630
5888.0,Dharmapuri,630
5889.0,Pennagaram,630
0.0,Krishnagiri,631
5890.0,Hosur,631
5891.0,Krishnagiri,631
5892.0,Denkanikottai,631
5893.0,Pochampalli,631
5894.0,Uthangarai,631
0.0,Coimbatore,632
5895.0,Mettupalayam,632
5896.0,Sulur,632
5897.0,Coimbatore North,632
5898.0,Coimbatore South,632
5899.0,Pollachi,632
5900.0,Valparai,632
0.0,Tiruppur,633
5901.0,Kangeyam,633
5902.0,Dharapuram,633
5903.0,Avanashi,633
5904.0,Tiruppur,633
5905.0,Palladam,633
5906.0,Udumalaipettai,633
5907.0,Madathukulam,633
99999.0,Area not under any Sub-district,603
0.0,PUDUCHERRY,0
0.0,Yanam,634
5908.0,Yanam Taluk,634
0.0,Puducherry,635
5909.0,Puducherry Taluk,635
5910.0,Ozhukarai Taluk,635
5911.0,Villianur Taluk,635
5912.0,Bahour Taluk,635
0.0,Mahe,636
5913.0,Mahe Taluk,636
0.0,Karaikal,637
5914.0,Karaikal Taluk,637
5915.0,Thirunallar Taluk,637
0.0,ANDAMAN & NICOBAR ISLANDS,0
0.0,Nicobars,638
5916.0,Car Nicobar,638
5917.0,Nancowry,638
5918.0,Great Nicobar,638
0.0,North  & Middle Andaman,639
5919.0,Diglipur,639
5920.0,Mayabunder,639
5921.0,Rangat,639
0.0,South Andaman,640
5922.0,Ferrargunj,640
5923.0,Port Blair,640
5924.0,Little Andaman,640
